时间,地区/港口,产品名称,灰份,发热量,本期价格(美元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-28,卡里曼丹,动力煤2#,,3800(GAR),44.00,0.00,FOB,19,2024-06-28 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-28,卡里曼丹,动力煤1#,,4200(GAR),53.35,-0.15,FOB,20,2024-06-28 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-27,卡里曼丹,动力煤2#,,3800(GAR),44.00,0.00,FOB,21,2024-06-27 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-27,卡里曼丹,动力煤1#,,4200(GAR),53.50,0.20,FOB,22,2024-06-27 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-26,卡里曼丹,动力煤2#,,3800(GAR),44.00,0.00,FOB,23,2024-06-26 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-26,卡里曼丹,动力煤1#,,4200(GAR),53.30,0.00,FOB,24,2024-06-26 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-25,卡里曼丹,动力煤2#,,3800(GAR),44.00,-0.10,FOB,25,2024-06-25 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-25,卡里曼丹,动力煤1#,,4200(GAR),53.30,-0.25,FOB,26,2024-06-25 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-24,卡里曼丹,动力煤2#,,3800(GAR),44.10,0.00,FOB,27,2024-06-24 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-24,卡里曼丹,动力煤1#,,4200(GAR),53.55,-0.15,FOB,28,2024-06-24 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-21,卡里曼丹,动力煤2#,,3800(GAR),44.10,-0.20,FOB,29,2024-06-21 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-21,卡里曼丹,动力煤1#,,4200(GAR),53.70,-0.25,FOB,30,2024-06-21 00:00:00,1,0,2024-07-17 13:23:27,0,2024-07-17 13:23:27,,,
2024-06-20,卡里曼丹,动力煤2#,,3800(GAR),44.30,0.00,FOB,31,2024-06-20 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-20,卡里曼丹,动力煤1#,,4200(GAR),53.95,0.00,FOB,32,2024-06-20 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-19,卡里曼丹,动力煤2#,,3800(GAR),44.30,0.00,FOB,33,2024-06-19 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-19,卡里曼丹,动力煤1#,,4200(GAR),53.95,-0.35,FOB,34,2024-06-19 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-18,卡里曼丹,动力煤2#,,3800(GAR),44.30,0.15,FOB,35,2024-06-18 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-18,卡里曼丹,动力煤1#,,4200(GAR),54.30,-0.20,FOB,36,2024-06-18 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-14,卡里曼丹,动力煤2#,,3800(GAR),44.15,0.00,FOB,37,2024-06-14 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-14,卡里曼丹,动力煤1#,,4200(GAR),54.50,0.00,FOB,38,2024-06-14 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-13,卡里曼丹,动力煤2#,,3800(GAR),44.15,0.20,FOB,39,2024-06-13 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-13,卡里曼丹,动力煤1#,,4200(GAR),54.50,-0.25,FOB,40,2024-06-13 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-12,卡里曼丹,动力煤2#,,3800(GAR),43.95,0.00,FOB,41,2024-06-12 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-12,卡里曼丹,动力煤1#,,4200(GAR),54.75,0.00,FOB,42,2024-06-12 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-11,卡里曼丹,动力煤2#,,3800(GAR),43.95,-0.30,FOB,43,2024-06-11 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-11,卡里曼丹,动力煤1#,,4200(GAR),54.75,0.00,FOB,44,2024-06-11 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-10,卡里曼丹,动力煤2#,,3800(GAR),44.25,0.15,FOB,45,2024-06-10 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-10,卡里曼丹,动力煤1#,,4200(GAR),54.75,0.25,FOB,46,2024-06-10 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-07,卡里曼丹,动力煤2#,,3800(GAR),44.10,0.00,FOB,47,2024-06-07 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-07,卡里曼丹,动力煤1#,,4200(GAR),54.50,-0.45,FOB,48,2024-06-07 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-06,卡里曼丹,动力煤2#,,3800(GAR),44.10,0.00,FOB,49,2024-06-06 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-06,卡里曼丹,动力煤1#,,4200(GAR),54.95,-0.30,FOB,50,2024-06-06 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-05,卡里曼丹,动力煤2#,,3800(GAR),44.10,-0.25,FOB,51,2024-06-05 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-05,卡里曼丹,动力煤1#,,4200(GAR),55.25,-0.50,FOB,52,2024-06-05 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-04,卡里曼丹,动力煤2#,,3800(GAR),44.35,0.00,FOB,53,2024-06-04 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-04,卡里曼丹,动力煤1#,,4200(GAR),55.75,0.15,FOB,54,2024-06-04 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-03,卡里曼丹,动力煤2#,,3800(GAR),44.35,0.00,FOB,55,2024-06-03 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-06-03,卡里曼丹,动力煤1#,,4200(GAR),55.60,0.00,FOB,56,2024-06-03 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-05-31,卡里曼丹,动力煤2#,,3800(GAR),44.35,-0.25,FOB,57,2024-05-31 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-05-31,卡里曼丹,动力煤1#,,4200(GAR),55.60,0.00,FOB,58,2024-05-31 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-05-30,卡里曼丹,动力煤2#,,3800(GAR),44.60,-0.20,FOB,59,2024-05-30 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-05-30,卡里曼丹,动力煤1#,,4200(GAR),55.60,-0.35,FOB,60,2024-05-30 00:00:00,1,0,2024-07-17 13:23:30,0,2024-07-17 13:23:30,,,
2024-05-29,卡里曼丹,动力煤2#,,3800(GAR),44.80,-0.20,FOB,61,2024-05-29 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-29,卡里曼丹,动力煤1#,,4200(GAR),55.95,-0.30,FOB,62,2024-05-29 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-28,卡里曼丹,动力煤2#,,3800(GAR),45.00,0.00,FOB,63,2024-05-28 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-28,卡里曼丹,动力煤1#,,4200(GAR),56.25,0.20,FOB,64,2024-05-28 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-27,卡里曼丹,动力煤2#,,3800(GAR),45.00,0.20,FOB,65,2024-05-27 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-27,卡里曼丹,动力煤1#,,4200(GAR),56.05,0.25,FOB,66,2024-05-27 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-24,卡里曼丹,动力煤2#,,3800(GAR),44.80,-0.25,FOB,67,2024-05-24 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-24,卡里曼丹,动力煤1#,,4200(GAR),55.80,-0.25,FOB,68,2024-05-24 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-23,卡里曼丹,动力煤2#,,3800(GAR),45.05,-0.20,FOB,69,2024-05-23 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-23,卡里曼丹,动力煤1#,,4200(GAR),56.05,-0.25,FOB,70,2024-05-23 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-21,卡里曼丹,动力煤2#,,3800(GAR),45.25,0.00,FOB,71,2024-05-21 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-21,卡里曼丹,动力煤1#,,4200(GAR),56.30,-0.35,FOB,72,2024-05-21 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-20,卡里曼丹,动力煤2#,,3800(GAR),45.25,0.00,FOB,73,2024-05-20 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-20,卡里曼丹,动力煤1#,,4200(GAR),56.65,-0.30,FOB,74,2024-05-20 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-17,卡里曼丹,动力煤2#,,3800(GAR),45.25,0.25,FOB,75,2024-05-17 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-17,卡里曼丹,动力煤1#,,4200(GAR),56.95,0.20,FOB,76,2024-05-17 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-16,卡里曼丹,动力煤2#,,3800(GAR),45.00,0.00,FOB,77,2024-05-16 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-16,卡里曼丹,动力煤1#,,4200(GAR),56.75,0.25,FOB,78,2024-05-16 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-15,卡里曼丹,动力煤2#,,3800(GAR),45.00,0.10,FOB,79,2024-05-15 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-15,卡里曼丹,动力煤1#,,4200(GAR),56.50,0.00,FOB,80,2024-05-15 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-14,卡里曼丹,动力煤2#,,3800(GAR),44.90,0.10,FOB,81,2024-05-14 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-14,卡里曼丹,动力煤1#,,4200(GAR),56.50,0.25,FOB,82,2024-05-14 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-13,卡里曼丹,动力煤2#,,3800(GAR),44.80,0.20,FOB,83,2024-05-13 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-13,卡里曼丹,动力煤1#,,4200(GAR),56.25,0.10,FOB,84,2024-05-13 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-10,卡里曼丹,动力煤2#,,3800(GAR),44.60,0.15,FOB,85,2024-05-10 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-10,卡里曼丹,动力煤1#,,4200(GAR),56.15,0.25,FOB,86,2024-05-10 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-09,卡里曼丹,动力煤2#,,3800(GAR),44.45,0.00,FOB,87,2024-05-09 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-09,卡里曼丹,动力煤1#,,4200(GAR),55.90,0.35,FOB,88,2024-05-09 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-08,卡里曼丹,动力煤2#,,3800(GAR),44.45,0.15,FOB,89,2024-05-08 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-08,卡里曼丹,动力煤1#,,4200(GAR),55.55,0.30,FOB,90,2024-05-08 00:00:00,1,0,2024-07-17 13:23:33,0,2024-07-17 13:23:33,,,
2024-05-07,卡里曼丹,动力煤2#,,3800(GAR),44.30,0.00,FOB,91,2024-05-07 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-05-07,卡里曼丹,动力煤1#,,4200(GAR),55.25,0.30,FOB,92,2024-05-07 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-05-06,卡里曼丹,动力煤2#,,3800(GAR),44.30,0.15,FOB,93,2024-05-06 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-05-06,卡里曼丹,动力煤1#,,4200(GAR),54.95,0.00,FOB,94,2024-05-06 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-05-03,卡里曼丹,动力煤2#,,3800(GAR),44.15,0.00,FOB,95,2024-05-03 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-05-03,卡里曼丹,动力煤1#,,4200(GAR),54.95,0.00,FOB,96,2024-05-03 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-05-02,卡里曼丹,动力煤2#,,3800(GAR),44.15,-0.10,FOB,97,2024-05-02 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-05-02,卡里曼丹,动力煤1#,,4200(GAR),54.95,-0.10,FOB,98,2024-05-02 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-30,卡里曼丹,动力煤2#,,3800(GAR),44.25,0.00,FOB,99,2024-04-30 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-30,卡里曼丹,动力煤1#,,4200(GAR),55.05,-0.15,FOB,100,2024-04-30 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-29,卡里曼丹,动力煤2#,,3800(GAR),44.25,-0.25,FOB,101,2024-04-29 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-29,卡里曼丹,动力煤1#,,4200(GAR),55.20,0.15,FOB,102,2024-04-29 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-26,卡里曼丹,动力煤2#,,3800(GAR),44.50,0.00,FOB,103,2024-04-26 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-26,卡里曼丹,动力煤1#,,4200(GAR),55.05,0.00,FOB,104,2024-04-26 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-25,卡里曼丹,动力煤2#,,3800(GAR),44.50,0.00,FOB,105,2024-04-25 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-25,卡里曼丹,动力煤1#,,4200(GAR),55.05,0.10,FOB,106,2024-04-25 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-24,卡里曼丹,动力煤2#,,3800(GAR),44.50,-0.25,FOB,107,2024-04-24 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-24,卡里曼丹,动力煤1#,,4200(GAR),54.95,0.00,FOB,108,2024-04-24 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-23,卡里曼丹,动力煤2#,,3800(GAR),44.75,0.00,FOB,109,2024-04-23 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-23,卡里曼丹,动力煤1#,,4200(GAR),54.95,-0.05,FOB,110,2024-04-23 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-22,卡里曼丹,动力煤2#,,3800(GAR),44.75,0.25,FOB,111,2024-04-22 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-22,卡里曼丹,动力煤1#,,4200(GAR),55.00,0.50,FOB,112,2024-04-22 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-19,卡里曼丹,动力煤2#,,3800(GAR),44.50,0.00,FOB,113,2024-04-19 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-19,卡里曼丹,动力煤1#,,4200(GAR),54.50,0.25,FOB,114,2024-04-19 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-18,卡里曼丹,动力煤2#,,3800(GAR),44.50,-0.25,FOB,115,2024-04-18 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-18,卡里曼丹,动力煤1#,,4200(GAR),54.25,0.20,FOB,116,2024-04-18 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-17,卡里曼丹,动力煤2#,,3800(GAR),44.75,0.00,FOB,117,2024-04-17 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-17,卡里曼丹,动力煤1#,,4200(GAR),54.05,0.05,FOB,118,2024-04-17 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-16,卡里曼丹,动力煤2#,,3800(GAR),44.75,-0.25,FOB,119,2024-04-16 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-16,卡里曼丹,动力煤1#,,4200(GAR),54.00,0.25,FOB,120,2024-04-16 00:00:00,1,0,2024-07-17 13:23:36,0,2024-07-17 13:23:36,,,
2024-04-15,卡里曼丹,动力煤2#,,3800(GAR),45.00,0.00,FOB,121,2024-04-15 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-15,卡里曼丹,动力煤1#,,4200(GAR),53.75,-0.75,FOB,122,2024-04-15 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-12,卡里曼丹,动力煤2#,,3800(GAR),45.00,-0.20,FOB,123,2024-04-12 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-12,卡里曼丹,动力煤1#,,4200(GAR),54.50,0.10,FOB,124,2024-04-12 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-11,卡里曼丹,动力煤2#,,3800(GAR),45.20,0.00,FOB,125,2024-04-11 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-11,卡里曼丹,动力煤1#,,4200(GAR),54.40,-0.15,FOB,126,2024-04-11 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-09,卡里曼丹,动力煤2#,,3800(GAR),45.20,0.00,FOB,127,2024-04-09 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-09,卡里曼丹,动力煤1#,,4200(GAR),54.55,0.00,FOB,128,2024-04-09 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-08,卡里曼丹,动力煤2#,,3800(GAR),45.20,-0.15,FOB,129,2024-04-08 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-08,卡里曼丹,动力煤1#,,4200(GAR),54.55,0.05,FOB,130,2024-04-08 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-05,卡里曼丹,动力煤2#,,3800(GAR),45.35,0.00,FOB,131,2024-04-05 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-05,卡里曼丹,动力煤1#,,4200(GAR),54.50,0.00,FOB,132,2024-04-05 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-04,卡里曼丹,动力煤2#,,3800(GAR),45.35,-0.20,FOB,133,2024-04-04 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-04,卡里曼丹,动力煤1#,,4200(GAR),54.50,-0.45,FOB,134,2024-04-04 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-03,卡里曼丹,动力煤2#,,3800(GAR),45.55,0.00,FOB,135,2024-04-03 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-03,卡里曼丹,动力煤1#,,4200(GAR),54.95,0.00,FOB,136,2024-04-03 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-02,卡里曼丹,动力煤2#,,3800(GAR),45.55,-0.20,FOB,137,2024-04-02 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-02,卡里曼丹,动力煤1#,,4200(GAR),54.95,-0.10,FOB,138,2024-04-02 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-01,卡里曼丹,动力煤2#,,3800(GAR),45.75,-0.25,FOB,139,2024-04-01 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-04-01,卡里曼丹,动力煤1#,,4200(GAR),55.05,0.00,FOB,140,2024-04-01 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-03-28,卡里曼丹,动力煤2#,,3800(GAR),46.00,0.00,FOB,141,2024-03-28 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-03-28,卡里曼丹,动力煤1#,,4200(GAR),55.05,-0.25,FOB,142,2024-03-28 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-03-27,卡里曼丹,动力煤2#,,3800(GAR),46.00,-0.25,FOB,143,2024-03-27 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-03-27,卡里曼丹,动力煤1#,,4200(GAR),55.30,-0.50,FOB,144,2024-03-27 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-03-26,卡里曼丹,动力煤2#,,3800(GAR),46.25,0.00,FOB,145,2024-03-26 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-03-26,卡里曼丹,动力煤1#,,4200(GAR),55.80,-0.20,FOB,146,2024-03-26 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-03-25,卡里曼丹,动力煤2#,,3800(GAR),46.25,-0.20,FOB,147,2024-03-25 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
2024-03-25,卡里曼丹,动力煤1#,,4200(GAR),56.00,-0.15,FOB,148,2024-03-25 00:00:00,1,0,2024-07-17 13:23:40,0,2024-07-17 13:23:40,,,
