时间,5500大卡,环比增减,5000大卡,环比增减_1,4500大卡,环比增减_2,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-11-06,615.00,-1.00,596.00,-2.00,524.00,-2.00,338,2017-11-06 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-10-30,616.00,-2.00,598.00,-2.00,526.00,-1.00,339,2017-10-30 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-10-23,618.00,-3.00,600.00,-4.00,527.00,-5.00,340,2017-10-23 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-10-16,621.00,-1.00,604.00,0.00,532.00,0.00,341,2017-10-16 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-10-09,622.00,-1.00,604.00,0.00,532.00,0.00,342,2017-10-09 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-09-25,623.00,0.00,604.00,19.00,532.00,14.00,343,2017-09-25 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-09-18,623.00,13.00,585.00,14.00,518.00,12.00,344,2017-09-18 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-09-11,610.00,4.00,571.00,14.00,506.00,11.00,345,2017-09-11 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-09-04,606.00,-1.00,557.00,1.00,495.00,2.00,346,2017-09-04 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-08-28,607.00,-1.00,556.00,-7.00,493.00,-5.00,347,2017-08-28 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-08-21,608.00,0.00,563.00,-6.00,498.00,-5.00,348,2017-08-21 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-08-14,608.00,0.00,569.00,0.00,503.00,0.00,349,2017-08-14 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-08-07,608.00,0.00,569.00,0.00,503.00,-1.00,350,2017-08-07 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-07-31,608.00,3.00,569.00,2.00,504.00,1.00,351,2017-07-31 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-07-24,605.00,6.00,567.00,10.00,503.00,11.00,352,2017-07-24 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-07-17,599.00,10.00,557.00,13.00,492.00,17.00,353,2017-07-17 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-07-10,589.00,4.00,544.00,3.00,475.00,3.00,354,2017-07-10 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-07-03,585.00,6.00,541.00,9.00,472.00,8.00,355,2017-07-03 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-06-26,579.00,10.00,532.00,15.00,464.00,17.00,356,2017-06-26 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-06-19,569.00,4.00,517.00,16.00,447.00,11.00,357,2017-06-19 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-06-12,565.00,0.00,501.00,8.00,436.00,5.00,358,2017-06-12 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-06-05,565.00,-16.00,493.00,-8.00,431.00,-12.00,359,2017-06-05 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-05-22,581.00,-24.00,501.00,-16.00,443.00,-21.00,360,2017-05-22 00:00:00,1,0,2025-03-07 23:17:58,0,2025-03-07 23:17:58,,,
2017-05-15,605.00,-14.00,517.00,-11.00,464.00,-9.00,361,2017-05-15 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-05-08,619.00,-30.00,528.00,-43.00,473.00,-33.00,362,2017-05-08 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-04-24,649.00,-3.00,571.00,-18.00,506.00,-17.00,363,2017-04-24 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-04-17,652.00,-2.00,589.00,-12.00,523.00,-14.00,364,2017-04-17 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-04-10,654.00,-5.00,601.00,-7.00,537.00,-6.00,365,2017-04-10 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-04-03,659.00,10.00,608.00,10.00,543.00,2.00,366,2017-04-03 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-03-27,649.00,13.00,598.00,11.00,541.00,9.00,367,2017-03-27 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-03-20,636.00,11.00,587.00,14.00,532.00,15.00,368,2017-03-20 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-03-13,625.00,15.00,573.00,23.00,517.00,22.00,369,2017-03-13 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-03-06,610.00,5.00,550.00,11.00,495.00,19.00,370,2017-03-06 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-02-27,605.00,3.00,539.00,4.00,476.00,3.00,371,2017-02-27 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-02-20,602.00,-3.00,535.00,-1.00,473.00,-1.00,372,2017-02-20 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-02-13,605.00,-6.00,536.00,-5.00,474.00,-6.00,373,2017-02-13 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-02-06,611.00,-3.00,541.00,-3.00,480.00,-3.00,374,2017-02-06 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-01-23,614.00,-5.00,544.00,-4.00,483.00,-2.00,375,2017-01-23 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-01-16,619.00,-2.00,548.00,-1.00,485.00,-1.00,376,2017-01-16 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-01-09,621.00,-8.00,549.00,-11.00,486.00,-8.00,377,2017-01-09 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2017-01-03,629.00,-10.00,560.00,-7.00,494.00,-5.00,378,2017-01-03 00:00:00,1,0,2025-03-07 23:18:01,0,2025-03-07 23:18:01,,,
2025-03-14,687.00,0.00,621.00,1.00,555.00,0.00,1139,2025-03-14 00:00:00,1,0,2025-03-14 23:05:13,0,2025-03-14 23:05:13,,,
2025-03-21,686.00,-1.00,620.00,-1.00,554.00,-1.00,1140,2025-03-21 00:00:00,1,0,2025-03-21 23:14:26,0,2025-03-21 23:14:26,,,
2025-03-28,684.00,-2.00,618.00,-2.00,553.00,-1.00,1141,2025-03-28 00:00:00,1,0,2025-03-28 23:14:40,0,2025-03-28 23:14:40,,,
2025-04-11,678.00,-6.00,613.00,-5.00,551.00,-2.00,1142,2025-04-11 00:00:00,1,0,2025-04-11 23:14:38,0,2025-04-11 23:14:38,,,
2025-04-18,678.00,0.00,613.00,0.00,551.00,0.00,1143,2025-04-18 00:00:00,1,0,2025-04-18 23:14:59,0,2025-04-18 23:14:59,,,
2025-04-25,677.00,-1.00,613.00,0.00,550.00,-1.00,1144,2025-04-25 00:00:00,1,0,2025-04-25 23:14:43,0,2025-04-25 23:14:43,,,
2025-05-09,671.00,-6.00,606.00,-7.00,543.00,-7.00,1145,2025-05-09 00:00:00,1,0,2025-05-09 23:14:29,0,2025-05-09 23:14:29,,,
2025-05-16,668.00,-3.00,603.00,-3.00,540.00,-3.00,1146,2025-05-16 00:00:00,1,0,2025-05-19 23:16:26,0,2025-05-19 23:16:26,,,
2025-05-23,665.00,-3.00,601.00,-2.00,538.00,-2.00,1147,2025-05-23 00:00:00,1,0,2025-05-23 23:14:33,0,2025-05-23 23:14:33,,,
2025-05-30,665.00,0.00,600.00,-1.00,538.00,0.00,1148,2025-05-30 00:00:00,1,0,2025-05-30 23:14:37,0,2025-05-30 23:14:37,,,
2025-06-06,660.00,-5.00,595.00,-5.00,534.00,-4.00,1149,2025-06-06 00:00:00,1,0,2025-06-06 23:14:41,0,2025-06-06 23:14:41,,,
2025-06-13,660.00,0.00,595.00,0.00,534.00,0.00,1150,2025-06-13 00:00:00,1,0,2025-06-13 23:14:40,0,2025-06-13 23:14:40,,,
2025-06-20,660.00,0.00,595.00,0.00,534.00,0.00,1151,2025-06-20 00:00:00,1,0,2025-06-20 23:14:49,0,2025-06-20 23:14:49,,,
2025-06-27,660.00,0.00,597.00,2.00,535.00,1.00,1152,2025-06-27 00:00:00,1,0,2025-06-27 23:14:31,0,2025-06-27 23:14:31,,,
2025-07-04,658.00,-2.00,595.00,-2.00,534.00,-1.00,1153,2025-07-04 00:00:00,1,0,2025-07-04 23:14:47,0,2025-07-04 23:14:47,,,
2025-07-11,658.00,0.00,596.00,1.00,535.00,1.00,1154,2025-07-11 00:00:00,1,0,2025-07-11 23:14:42,0,2025-07-11 23:14:42,,,
2025-07-18,660.00,2.00,599.00,3.00,538.00,3.00,1155,2025-07-18 00:00:00,1,0,2025-07-18 23:14:35,0,2025-07-18 23:14:35,,,
2025-07-25,662.00,2.00,601.00,2.00,540.00,2.00,1156,2025-07-25 00:00:00,1,0,2025-07-25 23:14:26,0,2025-07-25 23:14:26,,,
2025-08-01,665.00,3.00,604.00,3.00,543.00,3.00,1157,2025-08-01 00:00:00,1,0,2025-08-01 23:14:11,0,2025-08-01 23:14:11,,,
2025-08-08,669.00,4.00,607.00,3.00,546.00,3.00,1158,2025-08-08 00:00:00,1,0,2025-08-08 23:14:38,0,2025-08-08 23:14:38,,,
2025-08-15,672.00,3.00,611.00,4.00,550.00,4.00,1159,2025-08-15 00:00:00,1,0,2025-08-15 23:14:37,0,2025-08-15 23:14:37,,,
2025-08-22,674.00,2.00,612.00,1.00,550.00,0.00,1160,2025-08-22 00:00:00,1,0,2025-08-22 23:14:30,0,2025-08-22 23:14:30,,,
2025-08-29,674.00,0.00,610.00,-2.00,548.00,-2.00,1161,2025-08-29 00:00:00,1,0,2025-08-29 23:14:27,0,2025-08-29 23:14:27,,,
2025-09-05,677.00,3.00,612.00,2.00,547.00,-1.00,1162,2025-09-05 00:00:00,1,0,2025-09-05 23:14:25,0,2025-09-05 23:14:25,,,
2025-09-12,675.00,-2.00,609.00,-3.00,546.00,-1.00,1163,2025-09-12 00:00:00,1,0,2025-09-12 23:14:41,0,2025-09-12 23:14:41,,,
