时间,地区,当月值(亿立方米),同比增长(%),累计值(亿立方米),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-04,云南省,,,0.10,,72,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,贵州省,0.90,20.00,3.50,15.60,73,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,四川省,49.90,2.50,212.20,7.70,74,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,重庆市,8.30,7.30,34.20,10.50,75,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,海南省,2.70,-9.90,11.60,2.70,76,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,广西区,,-7.60,0.10,-10.40,77,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,广东省,9.60,-0.30,42.50,4.30,78,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,湖南省,,80.40,0.10,38.60,79,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,湖北省,0.20,29.80,0.70,37.40,80,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,河南省,0.40,20.00,1.50,14.80,81,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,山东省,0.70,-3.00,2.80,1.50,82,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,江西省,,-29.70,,16.10,83,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,福建省,,,,,84,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,安徽省,0.20,-15.10,1.00,14.00,85,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,浙江省,,,,,86,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,江苏省,0.10,129.70,0.40,55.90,87,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,上海市,3.90,24.60,15.40,33.90,88,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,黑龙江省,4.90,1.80,21.10,-0.70,89,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,吉林省,1.50,-4.00,6.10,-5.30,90,2024-04-30 00:00:00,1,0,2024-07-21 02:25:51,0,2024-07-21 02:25:51,,,
2024-04,辽宁省,0.70,-8.90,2.80,-4.40,91,2024-04-30 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-04,内蒙古区,26.80,2.80,112.00,2.00,92,2024-04-30 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-04,山西省,13.30,18.90,52.10,10.40,93,2024-04-30 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-04,河北省,0.40,-21.70,1.90,-14.20,94,2024-04-30 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-04,天津市,3.60,4.20,14.60,4.70,95,2024-04-30 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-04,北京市,0.10,-42.50,0.40,-9.90,96,2024-04-30 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,全国,215.90,4.50,631.90,5.20,97,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,新疆区,39.20,0.20,115.00,1.40,98,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,宁夏区,0.30,132.70,0.90,193.20,99,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,青海省,5.00,-2.40,15.20,-2.90,100,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,甘肃省,0.60,-21.00,1.70,-3.70,101,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,陕西省,30.90,5.80,90.10,5.10,102,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,西藏区,,,,,103,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,云南省,,,0.10,,104,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,贵州省,0.80,0.70,2.60,12.10,105,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,四川省,56.80,8.80,162.30,8.10,106,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,重庆市,8.80,10.30,25.90,11.60,107,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,海南省,3.10,-3.30,9.00,7.10,108,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,广西区,,-10.10,0.20,67.20,109,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,广东省,11.40,3.10,32.90,5.70,110,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,湖南省,,14.80,,22.50,111,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,湖北省,0.20,24.70,0.60,39.90,112,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,河南省,0.40,8.20,1.10,12.20,113,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,山东省,0.70,4.10,2.10,3.10,114,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,江西省,,76.80,,42.00,115,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
2024-03,福建省,,,,,116,2024-03-31 00:00:00,1,0,2024-07-21 02:25:55,0,2024-07-21 02:25:55,,,
