window,category,feature,name,prev,event_value,delta,pct,z,lead_corr,down_signal
5,国内其它煤价,00000259_动力煤1#_价格(元/吨),00000259_动力煤1#,585.0,585.0,0.0,0.0,-0.011656953231383708,0.3925223094710733,0.004575614203779024
5,国内其它煤价,00000259_动力煤2#_价格(元/吨),00000259_动力煤2#,690.0,690.0,0.0,0.0,-0.007749092051630024,0.3715037088341077,0.002878816437277459
5,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--大混1#--广州港--价格(元/吨),动力煤_4800～5500大卡--大混1#--广州港,770.0,770.0,0.0,0.0,-0.005231858868675108,0.42656704656907163,0.0022317385856769453
5,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--动力煤--防城港--价格(元/吨),动力煤_4800～5500大卡--动力煤--防城港,765.0,765.0,0.0,0.0,-0.002259692582310946,0.36743188649558045,0.0008302831084185807
5,外盘/进口相关,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--印尼煤1#--广州港--价格(元/吨),动力煤_4800～5500大卡--印尼煤1#--广州港,710.0,710.0,0.0,0.0,-0.008715260989647923,0.37285160960322117,0.0032494990881023903
5,国内其它煤价,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--大混2#--广州港--价格(元/吨),动力煤_4800大卡以下--大混2#--广州港,690.0,690.0,0.0,0.0,-0.00421171625147849,0.43948931792799073,0.0018510043026685153
5,外盘/进口相关,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤2#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤2#--广州港,675.0,675.0,0.0,0.0,-0.010724783032136415,0.3771024150435515,0.004044341582236746
5,外盘/进口相关,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤3#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤3#--广州港,580.0,580.0,0.0,0.0,-0.01119721094520288,0.38203800631756635,0.004277760145822541
5,外盘/进口相关,输入00000299--煤炭价格_国际煤价_到岸价格_印尼--气煤-天津港--价格(元/吨),到岸价格_印尼--气煤-天津港,1220.0,1220.0,0.0,0.0,0.014279825906767078,-0.07108147479218363,0.0010150310852286347
5,外盘/进口相关,输入00000301--煤炭价格_国际煤价_到岸价格_南非--动力煤-防城港--价格(元/吨),到岸价格_南非--动力煤-防城港,870.0,870.0,0.0,0.0,-0.007720533404758131,0.38515019962508895,0.0029735649820547615
5,外盘/进口相关,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤1#--本期价格(美元/吨),国际港口 卡里曼丹--动力煤1#,60.0,60.0,0.0,0.0,-0.010816254196677068,0.3908760196307201,0.004227814387711204
5,外盘/进口相关,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤2#--本期价格(美元/吨),国际港口 卡里曼丹--动力煤2#,48.2,48.2,0.0,0.0,-0.009285568452884665,0.3918914966246444,0.0036389353180115553
5,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤1#--本期价格(美元/吨),国际港口 印度东海岸--动力煤1#,103.35,103.35,0.0,0.0,-0.006407625880838802,0.295181623264864,0.0018914134087799517
5,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤2#--本期价格(美元/吨),国际港口 印度东海岸--动力煤2#,88.35,88.35,0.0,0.0,-0.009815369854564346,0.3552285586025615,0.003486699685587926
5,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤3#--本期价格(美元/吨),国际港口 印度东海岸--动力煤3#,72.85,72.85,0.0,0.0,-0.013097700198003064,0.4069628707764175,0.005330277673148179
5,外盘/进口相关,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤1#--本期价格(美元/吨),国际港口 印度西海岸--动力煤1#,104.6,104.6,0.0,0.0,-0.006811450656114881,0.2988325245523464,0.002035482995430546
5,外盘/进口相关,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤3#--本期价格(美元/吨),国际港口 印度西海岸--动力煤3#,74.1,74.1,0.0,0.0,-0.013264488591781143,0.40651474714205427,0.0053922102258565745
5,国内指数/CCI源表,输入00000004-易煤北方港指数_处理后_Q5000S0.8,输入00000004-易煤北方港指数_处理后_Q5000S0.8,732.0,732.0,0.0,0.0,-0.005359293985544041,0.06467731906870469,0.00034662476708602195
5,国内指数/CCI源表,输入00000004-易煤北方港指数_处理后_Q5500S0.8,输入00000004-易煤北方港指数_处理后_Q5500S0.8,827.0,827.0,0.0,0.0,-0.004308456223011901,-0.014063125105508596,-6.059035887582341e-05
5,国内指数/CCI源表,输入00000005-易煤长江口指数_处理后_Q5000S0.8,输入00000005-易煤长江口指数_处理后_Q5000S0.8,766.0,766.0,0.0,0.0,-0.0034377461837560154,0.4164639728728009,0.00143169743341534
5,国内指数/CCI源表,输入00000005-易煤长江口指数_处理后_Q5500S0.8,输入00000005-易煤长江口指数_处理后_Q5500S0.8,856.0,856.0,0.0,0.0,-0.006558173933924321,0.5981758927592083,0.00392294154779535
5,外盘/进口相关,输入00000010-API指数_处理后_API4(6000NAR),API API4(6000NAR),118.27,118.27,0.0,0.0,-0.005685572298579378,0.4043641407425901,0.002299041557144923
5,外盘/进口相关,输入00000010-API指数_处理后_API5(5500NAR),API API5(5500NAR),104.12,104.12,0.0,0.0,-0.012724968867297518,0.4671406143071534,0.005944349773708765
5,外盘/进口相关,输入00000010-API指数_处理后_API8(5800GAR),API API8(5800GAR),120.13,120.13,0.0,0.0,-0.01691336876872568,0.6497616288934626,0.010989658041243014
5,外盘/进口相关,输入00000011-ICI指数_处理后_ICI1,ICI ICI1,129.46,129.46,0.0,0.0,-0.014379776227140574,0.5218662872309638,0.007504320430869928
5,外盘/进口相关,输入00000011-ICI指数_处理后_ICI2,ICI ICI2,108.3,108.3,0.0,0.0,-0.015579885095455078,0.5505509334908868,0.008577520282983546
5,外盘/进口相关,输入00000011-ICI指数_处理后_ICI3,ICI ICI3,86.81,86.81,0.0,0.0,-0.013643984561848297,0.5930558036050059,0.008091644228701235
5,外盘/进口相关,输入00000011-ICI指数_处理后_ICI4,ICI ICI4,67.79,67.79,0.0,0.0,-0.016849302860446967,0.5964770830274236,0.010050223021245032
5,国内指数/CCI源表,输入00000019-CCI指数_处理后_内蒙古鄂尔多斯5500,CCI 内蒙古鄂尔多斯5500,609.0,631.0,22.0,3.6124794745484397,0.5133718223334337,0.4705868856689465,-0.24158604706208228
5,国内指数/CCI源表,输入00000019-CCI指数_处理后_山西大同5500,CCI 山西大同5500,720.0,720.0,0.0,0.0,-0.012691398996750059,0.4847321192095232,0.006151928731428272
5,国内指数/CCI源表,输入00000019-CCI指数_处理后_陕西榆林5800,CCI 陕西榆林5800,682.0,710.0,28.0,4.105571847507331,0.6040895527445465,0.3443657379545431,-0.20802774462150564
5,国内其它煤价,输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#_价格(元/吨),输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#,550.0,550.0,0.0,0.0,-0.029680183249582836,0.09333177727933317,0.0027701042526598603
5,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤,605.0,605.0,0.0,0.0,-0.011201033146079906,0.23397936729215174,0.002620810648538196
5,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤,555.0,555.0,0.0,0.0,-0.018662007737173254,0.2809478221937164,0.005243050431521111
5,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤,545.0,545.0,0.0,0.0,-0.003342373088921657,0.38678730353408947,0.001292787474468913
5,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤,500.0,500.0,0.0,0.0,-0.0044021739576249955,0.3743114922650662,0.0016477843032890243
5,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤,655.0,655.0,0.0,0.0,-0.006557055897373518,0.34067837791110944,0.0022338471669896844
5,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤,465.0,465.0,0.0,0.0,-0.0045861278701868876,0.3689265654157303,0.0016919444037054067
5,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤,570.0,570.0,0.0,0.0,-0.0059758500184166514,0.38979825038951144,0.0023293758817689403
5,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤,540.0,540.0,0.0,0.0,-0.005986640387270471,0.3831813765525639,0.0022939691045194732
5,外盘/进口相关,输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤_价格(元/吨),输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤,1220.0,1220.0,0.0,0.0,0.014279825906767078,-0.07108147479218363,0.0010150310852286347
5,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤,1080.0,1080.0,0.0,0.0,-0.0011665550370061376,-0.28296643239057895,-0.00033009591700888655
5,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤,1100.0,1100.0,0.0,0.0,0.018361937206996373,0.10784646950886896,-0.001980270101118101
5,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤,1200.0,1200.0,0.0,0.0,0.015641972322273358,0.10551682187883644,-0.0016504912073630076
5,外盘/进口相关,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤_价格(元/吨),输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤,1180.0,1180.0,0.0,0.0,0.015816197232828306,0.11419550190130087,-0.0018061385811727945
5,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼塔巴尼奥-中国广州_当期值(美元/吨),进口运费 印尼塔巴尼奥-中国广州,12.39,12.39,0.0,0.0,-0.029259124160360195,0.22904850050832712,0.006701758515117468
5,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼萨马林达-中国广州_当期值(美元/吨),进口运费 印尼萨马林达-中国广州,9.99,9.99,0.0,0.0,-0.024252838939539216,0.257155721465156,0.006236756295075435
5,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚海波因特-中国舟山_当期值(美元/吨),进口运费 澳大利亚海波因特-中国舟山,19.16,19.16,0.0,0.0,-0.043644086167054674,0.17416600649342,0.007601316194770627
5,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚纽卡斯尔-中国舟山_当期值(美元/吨),进口运费 澳大利亚纽卡斯尔-中国舟山,18.96,18.96,0.0,0.0,-0.02510626858366799,0.3039063226461614,0.00762995376062939
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-上海(2-3万DWT)_本期(元/吨),沿海运费 天津-上海(2-3万DWT),42.3,42.3,0.0,0.0,-0.004543537603460551,0.17811430424880662,0.0008092690390686662
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(1-1.5万DWT)_本期(元/吨),沿海运费 天津-镇江(1-1.5万DWT),62.8,62.8,0.0,0.0,-0.009018168580973738,0.16458740518162926,0.001484276966232963
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(2-3万DWT)_本期(元/吨),沿海运费 天津-镇江(2-3万DWT),44.4,44.4,0.0,0.0,-0.0023356502567657097,0.1772288838201555,0.0004139446880008463
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_曹妃甸-宁波(4-5万DWT)_本期(元/吨),沿海运费 曹妃甸-宁波(4-5万DWT),41.5,41.5,0.0,0.0,-0.006953368645574379,0.17355972703771083,0.0012068247641184664
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-上海(4-5万DWT)_本期(元/吨),沿海运费 秦皇岛-上海(4-5万DWT),39.7,39.7,0.0,0.0,-0.0066123649849105055,0.17566397301584158,0.0011615543042802147
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-南京(3-4万DWT)_本期(元/吨),沿海运费 秦皇岛-南京(3-4万DWT),45.7,45.7,0.0,0.0,-0.0049824379944333475,0.17761126105559719,0.0008849370953226273
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-厦门(5-6万DWT)_本期(元/吨),沿海运费 秦皇岛-厦门(5-6万DWT),52.9,52.9,0.0,0.0,-0.011456918989216028,0.15372402932484894,0.0017612037506706635
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-宁波(1.5-2万DWT)_本期(元/吨),沿海运费 秦皇岛-宁波(1.5-2万DWT),51.9,51.9,0.0,0.0,-0.006427094845146449,0.16858614204414196,0.001083519124495032
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(5-6万DWT)_本期(元/吨),沿海运费 秦皇岛-广州(5-6万DWT),60.4,60.4,0.0,0.0,-0.013214638299189856,0.15426003710995073,0.0020384905944276035
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(6-7万DWT)_本期(元/吨),沿海运费 秦皇岛-广州(6-7万DWT),58.1,58.1,0.0,0.0,-0.013384382060346527,0.16003720078697958,0.0021419990392013244
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(2-3万DWT)_本期(元/吨),沿海运费 秦皇岛-张家港(2-3万DWT),43.6,43.6,0.0,0.0,-0.004015277579006863,0.18230979833016986,0.0007320244456683939
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(4-5万DWT)_本期(元/吨),沿海运费 秦皇岛-张家港(4-5万DWT),41.3,41.3,0.0,0.0,-0.0057698594778067625,0.17615225915358126,0.001016373782014364
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-福州(3-4万DWT)_本期(元/吨),沿海运费 秦皇岛-福州(3-4万DWT),49.4,49.4,0.0,0.0,-0.006822355732148309,0.15940567317710894,0.0010875222081368093
5,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_黄骅-上海(3-4万DWT)_本期(元/吨),沿海运费 黄骅-上海(3-4万DWT),40.1,40.1,0.0,0.0,-0.006105903462933011,0.17896311728965936,0.0010927315175962176
5,外盘/进口相关,00000259_动力煤_价格(元/吨)--原产地_南非,00000259_动力煤--原产地_南非,870.0,870.0,0.0,0.0,-0.007720533404758131,0.38515019962508895,0.0029735649820547615
5,国内其它煤价,00000259_动力煤_价格(元/吨)--原产地_广西区,00000259_动力煤--原产地_广西区,765.0,765.0,0.0,0.0,-0.0022617357155457454,0.3677209725983937,0.0008316876570810054
5,外盘/进口相关,00000259_动力煤_价格(元/吨)--原产地_澳大利亚,00000259_动力煤--原产地_澳大利亚,860.0,860.0,0.0,0.0,-0.00851052388700199,0.41384973302075373,0.0035220780385025207
5,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_4500,00000268_动力煤2#--发热量_4500,360.0,360.0,0.0,0.0,-0.01917480753523188,0.07401675817106658,0.0014192570923120035
5,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_5000,00000268_动力煤2#--发热量_5000,455.0,455.0,0.0,0.0,-0.02038157728979239,0.07474445959562738,0.0015234099802320438
5,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_京唐,00000275_1/3焦煤--到岸港口_京唐,1170.0,1170.0,0.0,0.0,0.01720346135487699,0.11097504809349423,-0.0019091549512320434
5,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_大连,00000275_1/3焦煤--到岸港口_大连,1160.0,1160.0,0.0,0.0,0.012456942956966303,0.10237080933271077,-0.0012752273323160517
5,国内其它煤价,00000275_主焦煤_价格(元/吨)--到岸港口_京唐,00000275_主焦煤--到岸港口_京唐,1320.0,1320.0,0.0,0.0,0.014865658008934295,0.11164573608720359,-0.0016596873308281025
5,国内其它煤价,00000275_主焦煤_价格(元/吨)--到岸港口_天津,00000275_主焦煤--到岸港口_天津,1300.0,1300.0,0.0,0.0,0.018168019154676238,0.10541390936962863,-0.0019151619245967178
10,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤1#--镇江港--价格(元/吨),动力煤_5500大卡以上--动力煤1#--镇江港,815.0,815.0,0.0,0.0,-0.00499362922702578,-0.25058167487180255,-0.0012513119753969047
10,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤3#--防城港--价格(元/吨),动力煤_5500大卡以上--动力煤3#--防城港,780.0,780.0,0.0,0.0,-0.004609030813124103,0.1979332176552044,0.0009122802991136369
10,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤3#--上海港--价格(元/吨),动力煤_5500大卡以上--动力末煤3#--上海港,790.0,790.0,0.0,0.0,-0.0068806053952792205,0.25479097930114303,0.001753116186847921
10,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤4#--上海港--价格(元/吨),动力煤_5500大卡以上--动力末煤4#--上海港,825.0,825.0,0.0,0.0,-0.00715776127529536,0.23974002485590498,0.0017160018660519437
10,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--榆神煤--徐州市--价格(元/吨),动力煤_5500大卡以上--榆神煤--徐州市,890.0,890.0,0.0,0.0,-0.00930211258625261,0.14677451053074947,0.0013653130217491508
10,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--黄陵煤--徐州市--价格(元/吨),动力煤_5500大卡以上--黄陵煤--徐州市,845.0,845.0,0.0,0.0,-0.009580134232492822,0.14733915977245496,0.001411528928322825
10,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--优混--广州港--价格(元/吨),动力煤_5500大卡以上--优混--广州港,840.0,840.0,0.0,0.0,-0.005810192060940723,0.21934176802337155,0.001274417799202095
10,国内其它煤价,00000232_优混_价格(元/吨),00000232_优混,1030.0,1030.0,0.0,0.0,-0.005442058909159398,-0.009693705254500924,-5.275371504302203e-05
10,国内其它煤价,00000232_动力煤_价格(元/吨),00000232_动力煤,825.0,825.0,0.0,0.0,-0.003861029162664966,0.11937772003586938,0.0004609208584309455
10,国内其它煤价,00000232_混煤_价格(元/吨),00000232_混煤,1000.0,1000.0,0.0,0.0,-0.006307284090965254,0.07731510239686308,0.0004876483153390841
10,国内其它煤价,00000232_电煤_价格(元/吨),00000232_电煤,915.0,915.0,0.0,0.0,-0.00483525402880973,0.0853944217804106,0.0004129037219516077
10,国内其它煤价,00000233_动力煤_价格(元/吨),00000233_动力煤,755.0,755.0,0.0,0.0,-0.004785708699480368,0.11963693714348357,0.0005725475308667554
10,国内其它煤价,00000233_混煤_价格(元/吨),00000233_混煤,930.0,930.0,0.0,0.0,-0.007117443482812605,0.07757521558389119,0.0005521372125853491
10,国内其它煤价,00000234_动力煤_价格(元/吨),00000234_动力煤,830.0,830.0,0.0,0.0,-0.005061833597310466,0.11974143529460102,0.0006061112201643887
10,国内其它煤价,00000234_混煤_价格(元/吨),00000234_混煤,1010.0,1010.0,0.0,0.0,-0.007539326534815937,0.07746311566750962,0.0005840197234215714
10,国内其它煤价,00000235_动力煤_价格(元/吨),00000235_动力煤,805.0,805.0,0.0,0.0,-0.0045685524267353025,0.12148982097891438,0.0005550326164568567
10,国内其它煤价,00000235_混煤_价格(元/吨),00000235_混煤,980.0,980.0,0.0,0.0,-0.006922845412012069,0.07714798266383674,0.0005340835578303288
10,国内其它煤价,00000236_混煤_价格(元/吨),00000236_混煤,940.0,940.0,0.0,0.0,-0.007147220081799217,0.07742080917528539,0.0005533435620867449
10,国内其它煤价,00000238_动力煤2#_价格(元/吨),00000238_动力煤2#,745.0,745.0,0.0,0.0,-0.006493886619653052,0.14905413703132672,0.0009679406660716651
10,国内其它煤价,00000238_混煤_价格(元/吨),00000238_混煤,920.0,920.0,0.0,0.0,-0.007860192092032781,0.03736821576571625,0.00029372135405505756
10,国内其它煤价,00000257_动力末煤1#_价格(元/吨),00000257_动力末煤1#,620.0,620.0,0.0,0.0,-0.004833187225928227,0.2822221002842253,0.0013640322499683527
10,国内其它煤价,00000257_动力末煤2#_价格(元/吨),00000257_动力末煤2#,705.0,705.0,0.0,0.0,-0.006564214531707794,0.2739728511996719,0.0017984165711383035
10,国内其它煤价,00000258_动力煤1#_价格(元/吨),00000258_动力煤1#,755.0,755.0,0.0,0.0,-0.010675976856741057,0.24526859841010049,0.002618481880311549
10,国内其它煤价,00000258_动力煤2#_价格(元/吨),00000258_动力煤2#,845.0,845.0,0.0,0.0,-0.011540593826232202,0.18522837505122247,0.002137645441559161
10,国内其它煤价,00000258_动力煤3#_价格(元/吨),00000258_动力煤3#,930.0,930.0,0.0,0.0,-0.011773281339636588,0.17496736240659852,0.0020599399828670384
10,国内其它煤价,00000259_动力煤1#_价格(元/吨),00000259_动力煤1#,585.0,585.0,0.0,0.0,-0.014574633249479874,0.24903336808553234,0.0036295700067293596
10,国内其它煤价,00000259_动力煤2#_价格(元/吨),00000259_动力煤2#,690.0,690.0,0.0,0.0,-0.009457460382647317,0.21119964828732088,0.0019974123065063846
10,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--大混1#--广州港--价格(元/吨),动力煤_4800～5500大卡--大混1#--广州港,770.0,770.0,0.0,0.0,-0.006478125892636347,0.2625787658842241,0.0017010183021310896
10,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--动力煤--防城港--价格(元/吨),动力煤_4800～5500大卡--动力煤--防城港,765.0,765.0,0.0,0.0,-0.0032965940317702474,0.13545631043256257,0.00044654446453760364
10,外盘/进口相关,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--印尼煤1#--广州港--价格(元/吨),动力煤_4800～5500大卡--印尼煤1#--广州港,710.0,710.0,0.0,0.0,-0.010227894234289808,0.2306670851078398,0.002359238549814911
10,国内其它煤价,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--大混2#--广州港--价格(元/吨),动力煤_4800大卡以下--大混2#--广州港,690.0,690.0,0.0,0.0,-0.005376396678440022,0.2729349334380896,0.0014674064695667935
10,外盘/进口相关,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤2#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤2#--广州港,675.0,675.0,0.0,0.0,-0.01269637933175436,0.23532418126811988,0.002987765071314574
10,外盘/进口相关,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤3#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤3#--广州港,580.0,580.0,0.0,0.0,-0.013390022450581381,0.24368555691106297,0.00326295507792156
10,外盘/进口相关,输入00000299--煤炭价格_国际煤价_到岸价格_印尼--气煤-天津港--价格(元/吨),到岸价格_印尼--气煤-天津港,1220.0,1220.0,0.0,0.0,0.017967179434084116,-0.03598161484699664,0.0006464881302840937
10,外盘/进口相关,输入00000301--煤炭价格_国际煤价_到岸价格_南非--动力煤-防城港--价格(元/吨),到岸价格_南非--动力煤-防城港,870.0,870.0,0.0,0.0,-0.009967053293197716,0.14308270313417942,0.0014261129274731543
10,外盘/进口相关,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤1#--本期价格(美元/吨),国际港口 卡里曼丹--动力煤1#,60.0,60.0,0.0,0.0,-0.013402764596228455,0.2984575093377765,0.004000155739630874
10,外盘/进口相关,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤2#--本期价格(美元/吨),国际港口 卡里曼丹--动力煤2#,48.2,48.2,0.0,0.0,-0.011521115004270967,0.28588171256600087,0.0032936760880908325
10,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤1#--本期价格(美元/吨),国际港口 印度东海岸--动力煤1#,103.35,103.35,0.0,0.0,-0.00777061606147695,0.22893066785133487,0.0017789323245702277
10,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤2#--本期价格(美元/吨),国际港口 印度东海岸--动力煤2#,88.35,88.35,0.0,0.0,-0.012223167124196858,0.2698474526433995,0.003298390511699069
10,外盘/进口相关,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤3#--本期价格(美元/吨),国际港口 印度东海岸--动力煤3#,72.85,72.85,0.0,0.0,-0.01602636496298689,0.30940168343729335,0.004958584298928599
10,外盘/进口相关,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤1#--本期价格(美元/吨),国际港口 印度西海岸--动力煤1#,104.6,104.6,0.0,0.0,-0.008269565168778623,0.23173096279387623,0.0019163142984477738
10,外盘/进口相关,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤3#--本期价格(美元/吨),国际港口 印度西海岸--动力煤3#,74.1,74.1,0.0,0.0,-0.016256039687494474,0.3095796502224161,0.0050325390804562544
10,国内指数/CCI源表,输入00000004-易煤北方港指数_处理后_Q5000S0.8,输入00000004-易煤北方港指数_处理后_Q5000S0.8,732.0,732.0,0.0,0.0,-0.007596161211328153,-5.619903557481479e-05,-4.2689693414745905e-07
10,国内指数/CCI源表,输入00000004-易煤北方港指数_处理后_Q5500S0.8,输入00000004-易煤北方港指数_处理后_Q5500S0.8,827.0,827.0,0.0,0.0,-0.006785942543726523,-0.014165094137398677,-9.612351494286484e-05
10,国内指数/CCI源表,输入00000005-易煤长江口指数_处理后_Q5000S0.8,输入00000005-易煤长江口指数_处理后_Q5000S0.8,766.0,766.0,0.0,0.0,-0.004848397936023106,0.42979243035096076,0.002083804732231953
10,国内指数/CCI源表,输入00000005-易煤长江口指数_处理后_Q5500S0.8,输入00000005-易煤长江口指数_处理后_Q5500S0.8,856.0,856.0,0.0,0.0,-0.008486075880512029,0.47482815106973875,0.0040294277201810315
10,外盘/进口相关,输入00000010-API指数_处理后_API4(6000NAR),API API4(6000NAR),120.99,118.27,-2.719999999999999,-2.2481196793123392,-0.1433656176843728,0.46645526113894653,0.0668736466353105
10,外盘/进口相关,输入00000010-API指数_处理后_API5(5500NAR),API API5(5500NAR),98.62,104.12,5.5,5.576962076657878,0.5065084117979329,0.4027100942605435,-0.20397605025890375
10,外盘/进口相关,输入00000010-API指数_处理后_API8(5800GAR),API API8(5800GAR),115.76,120.13,4.36999999999999,3.775051831375251,0.41795175840649695,0.5261967278982997,-0.2199248476928394
10,外盘/进口相关,输入00000011-ICI指数_处理后_ICI1,ICI ICI1,124.52,129.46,4.940000000000012,3.9672341792483232,0.47235498104963924,0.455512857415776,-0.2151637671324959
