CCI4500,CCI5000,CCI5500,CCI3800out,CCI4700out,CCI5500out
684.5653896003942,787.3216002544875,884.3708943766579,604.2784672932427,751.3000644834493,949.5606753225301
688.0736599342713,791.264290254632,888.7248778362009,607.4378489256035,754.6027655181558,955.4874177652069
689.9691197066325,793.8219272448011,891.3185780379259,610.2434949787134,756.8783415090595,957.0029433095784
698.9005150679503,804.083716106968,902.6443936347189,618.4736201528692,765.40008910858,972.3413830977446
704.0913394101392,809.9307163757592,909.3164770370612,623.6449424809525,770.0298436025071,981.1374380443549
703.2626357112907,809.2135014932614,908.5112534580004,623.8309978042728,769.466166943997,978.3078070715675
701.7222702155998,807.7087579211337,906.8463058186445,622.625813933692,768.2612998785266,975.8369410484813
697.7700250856021,803.0502656745714,901.7138284431649,618.4998654258023,764.7180471135782,969.4103738940311
693.2101356982225,797.4883788646825,895.5913396811775,614.5247061519194,760.3375305489184,960.6501405125225
686.3593805556452,789.9974371066304,886.8931845773882,608.4636073461481,754.8931159547833,947.7975367965305
689.3739536832829,793.4355086044361,891.1386806150749,611.881607209606,757.8795861488472,953.2796884127948
693.8697048947292,798.9565097441044,897.0346604219261,616.429700882455,762.1563780632373,962.0082446762952
695.1883309232671,800.2375237312071,898.6786703548776,617.0704454389029,762.9657991245847,965.7745732342893
696.7170226138626,802.1705344573724,900.5941497879897,619.1801395530292,764.5656846588209,967.3393996125599
697.2245008597544,802.5175326067331,900.9837234383272,619.2170672025434,764.1024137103,969.4391327191258
695.1106176097298,799.9427957733733,898.3724909041484,616.9949375346778,762.2664451182111,966.3737249894614
691.3713488980368,795.497797742718,893.4549187992819,614.0094354629648,758.6338887748489,958.3148606726922
690.3112044133113,794.5142380889149,892.145011831826,612.5429157105266,757.4959887324387,957.5992189715621
697.0034736753862,802.2631264715221,900.9038823322852,619.9660087681641,763.1173455447178,968.365852564728
703.0023006923683,809.4515140268214,908.6213433109621,626.0068602681041,768.0581206375426,979.6330409057514
706.1905481252654,812.8199804263468,912.5602796915235,627.3984231275394,770.2783935425055,988.0593892354623
710.2580065918125,817.611824091558,917.634943542779,631.1885139709074,773.7876423244212,995.6833067993643
709.7011804063976,816.9708349454538,916.9155385371694,630.58207461904,773.0559746966067,994.6544984513672
711.3128532077023,818.7940285599482,918.9375332743216,631.8883244452402,775.109194952822,997.3372739991356
711.6177674702066,819.3187147683029,919.2713373949881,632.334569409966,775.277304601148,996.9334342530186
713.9450016338857,821.9336788596072,922.3644316433833,633.1169889777834,777.341030975912,1003.1084363354349
716.7389845778688,825.0538190738878,926.000376751869,636.6219663911137,779.7323271573529,1005.9264471256324
722.1484314343782,831.1205417346612,932.8950164636974,641.6356188718071,784.1728099045044,1015.3137841852591
723.8179392260412,833.2162113318196,935.1986023011814,643.2064291523803,785.7615774251199,1018.4846236177419
727.9981661303825,837.6936659086382,940.1510584851657,646.4140651426212,789.4748624385414,1026.287665414609
734.4571347278372,845.3805656134637,948.4005364811107,652.4348890985156,796.0938620986595,1036.8053067144187
737.6812047803471,848.9954355751973,952.5921869683327,655.0575056768666,799.5855281763179,1041.8674827760642
736.1194680439029,847.229925166686,950.6352336897946,653.4944379180547,798.2756144693603,1038.8870131328365
734.0393113466132,844.6615051980926,947.8013369292712,650.4235811659132,795.9785444278031,1036.8482116405726
736.0303030545778,847.1273015430587,950.5200847443534,652.8238174131752,798.2881216092919,1039.4656339239125
735.5195465109449,846.3648167818523,949.9203599852324,652.2325075611973,798.2296127353726,1038.8752989744598
734.0706952501462,844.7611233781583,948.1691469078393,650.8033612374918,797.6556675490608,1036.4205796768997
734.0873514190581,844.7802911286929,948.1906610011957,651.5141558591705,797.7322710759576,1035.2785261651052
734.966742330961,845.7604517696863,949.058590030249,650.7822759318567,799.0786493776587,1038.2526442709486
734.7133504673443,845.4688619538427,948.7313864835323,650.2662689188078,799.1148012764513,1037.6868253824389
735.8601583334099,846.7567599519309,950.1524388140783,651.6428076388975,800.2403345575962,1039.005073789576
740.3744005914964,851.8558767907653,956.0100389335652,656.4494332063261,804.3744122144396,1046.5866562832134
742.6914701920432,854.6976470040133,958.9419648040197,659.7116759511625,807.3344969205349,1048.7197175321153
740.7587017595501,852.5373190763742,956.5662608078312,658.3525191071617,805.7946261457425,1044.8504425222611
737.8515745723951,849.4949552093017,953.2008229626596,656.274361430495,803.481737237796,1039.0747579842982
733.3317695468828,844.1815648030123,947.3351760314087,653.6754989202188,798.1578742920669,1029.512151869582
725.4920116816693,835.1433040900689,937.3615636424383,645.5127336682475,791.0440752051599,1016.8396964800255
729.901883741785,840.0910038232641,942.8173171687521,649.6747993335614,794.4163261605706,1024.772065302494
736.6322977073754,847.4381669763962,951.1494354593909,654.6311642143913,799.870338629684,1038.817948590955
743.1526926839609,854.7814458942121,959.2689297078351,659.9485419645191,805.2737953482422,1052.3705223327042
741.3264118698733,852.9512366541107,957.2393255466344,659.048973297587,803.8352530710063,1048.196677672849
743.7818175791216,855.7128696556316,960.2898599049171,660.8006634236024,805.4717286855986,1054.0948089575468
