window,from_date,to_date,category,feature,name,prev,latest,delta,pct,z,corr_import_mean,down_pressure
3,2026-06-22,2026-06-25,国内其它煤价,00000234_混煤_价格(元/吨),00000234_混煤,1010.0,1010.0,0.0,0.0,0.0,0.7260973729250846,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000235_动力煤_价格(元/吨),00000235_动力煤,805.0,805.0,0.0,0.0,0.0,0.7325725140047846,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000235_混煤_价格(元/吨),00000235_混煤,980.0,980.0,0.0,0.0,0.0,0.7271245328741764,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000236_混煤_价格(元/吨),00000236_混煤,940.0,940.0,0.0,0.0,0.0,0.7255366594897952,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000238_动力煤2#_价格(元/吨),00000238_动力煤2#,745.0,745.0,0.0,0.0,0.0,0.7442707643990208,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000238_混煤_价格(元/吨),00000238_混煤,920.0,920.0,0.0,0.0,0.0,0.7167850965562838,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000257_动力末煤1#_价格(元/吨),00000257_动力末煤1#,620.0,620.0,0.0,0.0,0.0,0.7870570536340601,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000257_动力末煤2#_价格(元/吨),00000257_动力末煤2#,705.0,705.0,0.0,0.0,0.0,0.7836622703030721,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000258_动力煤1#_价格(元/吨),00000258_动力煤1#,755.0,755.0,0.0,0.0,0.0,0.8140038242595926,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000258_动力煤2#_价格(元/吨),00000258_动力煤2#,845.0,845.0,0.0,0.0,0.0,0.8200637590100988,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000258_动力煤3#_价格(元/吨),00000258_动力煤3#,930.0,930.0,0.0,0.0,0.0,0.7952220609869916,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000259_动力煤1#_价格(元/吨),00000259_动力煤1#,585.0,585.0,0.0,0.0,0.0,0.8883712356144421,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000259_动力煤2#_价格(元/吨),00000259_动力煤2#,690.0,690.0,0.0,0.0,0.0,0.8683728535827439,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--大混1#--广州港--价格(元/吨),动力煤_4800～5500大卡--大混1#--广州港,770.0,770.0,0.0,0.0,0.0,0.7951771751081117,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--动力煤--防城港--价格(元/吨),动力煤_4800～5500大卡--动力煤--防城港,765.0,765.0,0.0,0.0,0.0,0.6816197869437823,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--印尼煤1#--广州港--价格(元/吨),动力煤_4800～5500大卡--印尼煤1#--广州港,710.0,710.0,0.0,0.0,0.0,0.8289995269499097,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--大混2#--广州港--价格(元/吨),动力煤_4800大卡以下--大混2#--广州港,690.0,690.0,0.0,0.0,0.0,0.7949937783174723,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤2#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤2#--广州港,675.0,675.0,0.0,0.0,0.0,0.8554585370553219,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤3#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤3#--广州港,580.0,580.0,0.0,0.0,0.0,0.8586078142261983,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000299--煤炭价格_国际煤价_到岸价格_印尼--气煤-天津港--价格(元/吨),到岸价格_印尼--气煤-天津港,1220.0,1220.0,0.0,0.0,0.0,0.0275147541614876,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000301--煤炭价格_国际煤价_到岸价格_南非--动力煤-防城港--价格(元/吨),到岸价格_南非--动力煤-防城港,870.0,870.0,0.0,0.0,0.0,0.7424020109256615,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤1#--本期价格(美元/吨),国际港口_卡里曼丹--动力煤1#,60.0,60.0,0.0,0.0,0.0,0.7497705073195469,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000307--煤炭价格_国际煤价_国际港口_卡里曼丹--动力煤2#--本期价格(美元/吨),国际港口_卡里曼丹--动力煤2#,48.2,48.2,0.0,0.0,0.0,0.7520602472055932,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤1#--本期价格(美元/吨),国际港口_印度东海岸--动力煤1#,103.35,103.35,0.0,0.0,0.0,0.566401358579724,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤2#--本期价格(美元/吨),国际港口_印度东海岸--动力煤2#,88.35,88.35,0.0,0.0,0.0,0.7025727525101809,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000308--煤炭价格_国际煤价_国际港口_印度东海岸--动力煤3#--本期价格(美元/吨),国际港口_印度东海岸--动力煤3#,72.85,72.85,0.0,0.0,0.0,0.7888303416737579,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤1#--本期价格(美元/吨),国际港口_印度西海岸--动力煤1#,104.6,104.6,0.0,0.0,0.0,0.5604166619463754,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000309--煤炭价格_国际煤价_国际港口_印度西海岸--动力煤3#--本期价格(美元/吨),国际港口_印度西海岸--动力煤3#,74.1,74.1,0.0,0.0,0.0,0.7872877809877775,-0.0
3,2026-06-22,2026-06-25,国内指数,输入00000004-易煤北方港指数_处理后_Q5000S0.8,输入00000004-易煤北方港指数_处理后_Q5000S0.8,732.0,732.0,0.0,0.0,0.0,0.00590062320894753,-0.0
3,2026-06-22,2026-06-25,国内指数,输入00000004-易煤北方港指数_处理后_Q5500S0.8,输入00000004-易煤北方港指数_处理后_Q5500S0.8,827.0,827.0,0.0,0.0,0.0,-0.024689461070496996,0.0
3,2026-06-22,2026-06-25,国内指数,输入00000005-易煤长江口指数_处理后_Q5000S0.8,输入00000005-易煤长江口指数_处理后_Q5000S0.8,766.0,766.0,0.0,0.0,0.0,0.43636521576518444,-0.0
3,2026-06-22,2026-06-25,国内指数,输入00000005-易煤长江口指数_处理后_Q5500S0.8,输入00000005-易煤长江口指数_处理后_Q5500S0.8,856.0,856.0,0.0,0.0,0.0,0.7499162437234024,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000010-API指数_处理后_API4(6000NAR),API API4(6000NAR),118.27,118.27,0.0,0.0,0.0,0.2772568693555308,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000010-API指数_处理后_API5(5500NAR),API API5(5500NAR),104.12,104.12,0.0,0.0,0.0,0.46215265642700587,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000010-API指数_处理后_API8(5800GAR),API API8(5800GAR),120.13,120.13,0.0,0.0,0.0,0.6195260524782582,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI1,ICI ICI1,129.46,129.46,0.0,0.0,0.0,0.5669340816454882,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI2,ICI ICI2,108.3,108.3,0.0,0.0,0.0,0.6253664352513193,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI3,ICI ICI3,86.81,86.81,0.0,0.0,0.0,0.6795774671391056,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000011-ICI指数_处理后_ICI4,ICI ICI4,67.79,67.79,0.0,0.0,0.0,0.6654570081371116,-0.0
3,2026-06-22,2026-06-25,国内指数,输入00000019-CCI指数_处理后_内蒙古鄂尔多斯5500,CCI 内蒙古鄂尔多斯5500,631.0,622.0,-9.0,-1.4263074484944533,-0.3332173800364957,0.6893987761825446,0.229719653999914
3,2026-06-22,2026-06-25,国内指数,输入00000019-CCI指数_处理后_山西大同5500,CCI 山西大同5500,720.0,718.0,-2.0,-0.2777777777777778,-0.06668181419380395,0.7090849818770628,0.047283073009143146
3,2026-06-22,2026-06-25,国内指数,输入00000019-CCI指数_处理后_陕西榆林5800,CCI 陕西榆林5800,712.0,705.0,-7.0,-0.9831460674157303,-0.2313561365410259,0.6136645324514962,0.1419750553602332
3,2026-06-22,2026-06-25,国内其它煤价,输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#_价格(元/吨),输入00000268-CCTD-煤炭价格_鄂尔多斯市_伊金霍洛旗_动力煤1#,550.0,550.0,0.0,0.0,0.0,0.1312373201308599,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_动力煤,605.0,605.0,0.0,0.0,0.0,0.512389282042959,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤_价格(元/吨),输入00000269-CCTD-煤炭价格_榆林市_神木县_混煤,555.0,555.0,0.0,0.0,0.0,0.3113796373678951,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力混煤,545.0,545.0,0.0,0.0,0.0,0.6931931104023396,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_动力煤,500.0,500.0,0.0,0.0,0.0,0.6899460237831471,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_块煤,655.0,655.0,0.0,0.0,0.0,0.5993102190499131,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤_价格(元/吨),输入00000270-CCTD-煤炭价格_朔州_朔州市_气煤,465.0,465.0,0.0,0.0,0.0,0.6800467903085978,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_动力煤,570.0,570.0,0.0,0.0,0.0,0.7003544040062982,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤_价格(元/吨),输入00000271-CCTD-煤炭价格_朔州_右玉县_气煤,540.0,540.0,0.0,0.0,0.0,0.6958312443245815,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000273-CCTD-煤炭价格_到岸价格_印尼_气煤_价格(元/吨),到岸价格_印尼_气煤,1220.0,1220.0,0.0,0.0,0.0,0.0275147541614876,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_喷吹煤_价格(元/吨),到岸价格_俄罗斯_喷吹煤,1080.0,1080.0,0.0,0.0,0.0,0.11908692077722739,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_气肥煤_价格(元/吨),到岸价格_俄罗斯_气肥煤,1100.0,1100.0,0.0,0.0,0.0,0.08193129414208097,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦焦煤_价格(元/吨),到岸价格_俄罗斯_瘦焦煤,1200.0,1200.0,0.0,0.0,0.0,0.08777365048027654,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,输入00000275-CCTD-煤炭价格_到岸价格_俄罗斯_瘦煤_价格(元/吨),到岸价格_俄罗斯_瘦煤,1180.0,1180.0,0.0,0.0,0.0,0.08408815166502463,-0.0
3,2026-06-22,2026-06-25,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼塔巴尼奥-中国广州_当期值(美元/吨),进口运费:印尼塔巴尼奥-中国广州,12.39,12.39,0.0,0.0,0.0,0.5340276682584258,-0.0
3,2026-06-22,2026-06-25,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_印尼萨马林达-中国广州_当期值(美元/吨),进口运费:印尼萨马林达-中国广州,9.99,9.99,0.0,0.0,0.0,0.4955648980611307,-0.0
3,2026-06-22,2026-06-25,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚海波因特-中国舟山_当期值(美元/吨),进口运费:澳大利亚海波因特-中国舟山,19.16,19.16,0.0,0.0,0.0,0.3968669082196127,-0.0
3,2026-06-22,2026-06-25,运费,输入00000278-CCTD-煤炭运费_水运价格_进口煤炭运费_澳大利亚纽卡斯尔-中国舟山_当期值(美元/吨),进口运费:澳大利亚纽卡斯尔-中国舟山,18.96,18.96,0.0,0.0,0.0,0.22181537621056796,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-上海(2-3万DWT)_本期(元/吨),沿海运费:天津-上海(2-3万DWT),42.3,42.3,0.0,0.0,0.0,0.2078950643873783,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(1-1.5万DWT)_本期(元/吨),沿海运费:天津-镇江(1-1.5万DWT),62.8,62.8,0.0,0.0,0.0,0.19491331564358907,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_天津-镇江(2-3万DWT)_本期(元/吨),沿海运费:天津-镇江(2-3万DWT),44.4,44.4,0.0,0.0,0.0,0.20943712393309236,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_曹妃甸-宁波(4-5万DWT)_本期(元/吨),沿海运费:曹妃甸-宁波(4-5万DWT),41.5,41.5,0.0,0.0,0.0,0.19347283383224334,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-上海(4-5万DWT)_本期(元/吨),沿海运费:秦皇岛-上海(4-5万DWT),39.7,39.7,0.0,0.0,0.0,0.1934706281108302,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-南京(3-4万DWT)_本期(元/吨),沿海运费:秦皇岛-南京(3-4万DWT),45.7,45.7,0.0,0.0,0.0,0.20593475492150728,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-厦门(5-6万DWT)_本期(元/吨),沿海运费:秦皇岛-厦门(5-6万DWT),52.9,52.9,0.0,0.0,0.0,0.20413569780367713,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-宁波(1.5-2万DWT)_本期(元/吨),沿海运费:秦皇岛-宁波(1.5-2万DWT),51.9,51.9,0.0,0.0,0.0,0.2103568254693458,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(5-6万DWT)_本期(元/吨),沿海运费:秦皇岛-广州(5-6万DWT),60.4,60.4,0.0,0.0,0.0,0.19869175674382375,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-广州(6-7万DWT)_本期(元/吨),沿海运费:秦皇岛-广州(6-7万DWT),58.1,58.1,0.0,0.0,0.0,0.1920799318931421,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(2-3万DWT)_本期(元/吨),沿海运费:秦皇岛-张家港(2-3万DWT),43.6,43.6,0.0,0.0,0.0,0.2104820422519519,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-张家港(4-5万DWT)_本期(元/吨),沿海运费:秦皇岛-张家港(4-5万DWT),41.3,41.3,0.0,0.0,0.0,0.18951206059133752,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_秦皇岛-福州(3-4万DWT)_本期(元/吨),沿海运费:秦皇岛-福州(3-4万DWT),49.4,49.4,0.0,0.0,0.0,0.2103800286970014,-0.0
3,2026-06-22,2026-06-25,运费,输入00000279-CCTD-煤炭运费_水运价格_沿海煤炭运费_黄骅-上海(3-4万DWT)_本期(元/吨),沿海运费:黄骅-上海(3-4万DWT),40.1,40.1,0.0,0.0,0.0,0.19506294144505143,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,00000259_动力煤_价格(元/吨)--原产地_南非,00000259_动力煤--原产地_南非,870.0,870.0,0.0,0.0,0.0,0.7424020109256615,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000259_动力煤_价格(元/吨)--原产地_广西区,00000259_动力煤--原产地_广西区,765.0,765.0,0.0,0.0,0.0,0.6828397413120318,-0.0
3,2026-06-22,2026-06-25,国际/进口价格指数,00000259_动力煤_价格(元/吨)--原产地_澳大利亚,00000259_动力煤--原产地_澳大利亚,860.0,860.0,0.0,0.0,0.0,0.8576022147811349,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_4500,00000268_动力煤2#--发热量_4500,360.0,360.0,0.0,0.0,0.0,0.08127136463540856,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000268_动力煤2#_价格(元/吨)--发热量_5000,00000268_动力煤2#--发热量_5000,455.0,455.0,0.0,0.0,0.0,0.08907032445022871,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_京唐,00000275_1/3焦煤--到岸港口_京唐,1170.0,1170.0,0.0,0.0,0.0,0.0954648744568665,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000275_1/3焦煤_价格(元/吨)--到岸港口_大连,00000275_1/3焦煤--到岸港口_大连,1160.0,1160.0,0.0,0.0,0.0,0.08314572154788673,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000275_主焦煤_价格(元/吨)--到岸港口_京唐,00000275_主焦煤--到岸港口_京唐,1320.0,1320.0,0.0,0.0,0.0,0.09225365895735166,-0.0
3,2026-06-22,2026-06-25,国内其它煤价,00000275_主焦煤_价格(元/吨)--到岸港口_天津,00000275_主焦煤--到岸港口_天津,1300.0,1300.0,0.0,0.0,0.0,0.08056363505138492,-0.0
3,2026-06-22,2026-06-25,国内CCI目标,CCI4500,CCI4500,674.0,664.0,-10.0,-1.483679525222552,-0.2727741206474941,0.7392965267387716,0.20166095997891503
3,2026-06-22,2026-06-25,国内CCI目标,CCI5000,CCI5000,773.0,764.0,-9.0,-1.1642949547218628,-0.21395430818173672,0.7472379512873415,0.15987477891482144
3,2026-06-22,2026-06-25,国内CCI目标,CCI5500,CCI5500,865.0,856.0,-9.0,-1.0404624277456647,-0.2098430482262348,0.7827792307825192,0.16426077987559118
3,2026-06-22,2026-06-25,进口CCI目标,CCI进口3800,CCI进口3800,594.63,574.14,-20.49000000000001,-3.4458402704202626,-0.8945692745157418,0.9644391940679187,0.8627576701518846
3,2026-06-22,2026-06-25,进口CCI目标,CCI进口4700,CCI进口4700,744.25,735.98,-8.269999999999982,-1.1111857574739645,-0.2962405382289494,0.9596390879514702,0.2842839999202817
3,2026-06-22,2026-06-25,进口CCI目标,CCI进口5500,CCI进口5500,939.91,897.82,-42.08999999999992,-4.478088327605826,-1.8048286017575852,0.9183764819430538,1.657512141792332
5,2026-06-17,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤1#--镇江港--价格(元/吨),动力煤_5500大卡以上--动力煤1#--镇江港,815.0,815.0,0.0,0.0,0.0,0.31060268959162346,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力煤3#--防城港--价格(元/吨),动力煤_5500大卡以上--动力煤3#--防城港,780.0,780.0,0.0,0.0,0.0,0.8372371888071919,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤3#--上海港--价格(元/吨),动力煤_5500大卡以上--动力末煤3#--上海港,790.0,790.0,0.0,0.0,0.0,0.8460516758958785,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--动力末煤4#--上海港--价格(元/吨),动力煤_5500大卡以上--动力末煤4#--上海港,825.0,825.0,0.0,0.0,0.0,0.8409459248457584,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--榆神煤--徐州市--价格(元/吨),动力煤_5500大卡以上--榆神煤--徐州市,890.0,890.0,0.0,0.0,0.0,0.5161787644939355,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--黄陵煤--徐州市--价格(元/吨),动力煤_5500大卡以上--黄陵煤--徐州市,845.0,845.0,0.0,0.0,0.0,0.5183217431525163,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000310--煤炭价格_分煤种价格_动力煤_5500大卡以上--优混--广州港--价格(元/吨),动力煤_5500大卡以上--优混--广州港,840.0,840.0,0.0,0.0,0.0,0.8539057151609984,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000232_优混_价格(元/吨),00000232_优混,1030.0,1030.0,0.0,0.0,0.0,0.7472620065805383,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000232_动力煤_价格(元/吨),00000232_动力煤,825.0,825.0,0.0,0.0,0.0,0.7982499160995173,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000232_混煤_价格(元/吨),00000232_混煤,1000.0,1000.0,0.0,0.0,0.0,0.788383185609152,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000232_电煤_价格(元/吨),00000232_电煤,915.0,915.0,0.0,0.0,0.0,0.8008724510270933,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000233_动力煤_价格(元/吨),00000233_动力煤,755.0,755.0,0.0,0.0,0.0,0.802274399999213,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000233_混煤_价格(元/吨),00000233_混煤,930.0,930.0,0.0,0.0,0.0,0.7919033691993616,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000234_动力煤_价格(元/吨),00000234_动力煤,830.0,830.0,0.0,0.0,0.0,0.8010122315060678,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000234_混煤_价格(元/吨),00000234_混煤,1010.0,1010.0,0.0,0.0,0.0,0.7900495323306781,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000235_动力煤_价格(元/吨),00000235_动力煤,805.0,805.0,0.0,0.0,0.0,0.7990198811363632,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000235_混煤_价格(元/吨),00000235_混煤,980.0,980.0,0.0,0.0,0.0,0.7907907454294445,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000236_混煤_价格(元/吨),00000236_混煤,940.0,940.0,0.0,0.0,0.0,0.7895244528791459,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000238_动力煤2#_价格(元/吨),00000238_动力煤2#,745.0,745.0,0.0,0.0,0.0,0.8139925127628088,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000238_混煤_价格(元/吨),00000238_混煤,920.0,920.0,0.0,0.0,0.0,0.7797227415050392,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000257_动力末煤1#_价格(元/吨),00000257_动力末煤1#,620.0,620.0,0.0,0.0,0.0,0.8410456435366401,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000257_动力末煤2#_价格(元/吨),00000257_动力末煤2#,705.0,705.0,0.0,0.0,0.0,0.8395420361523587,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000258_动力煤1#_价格(元/吨),00000258_动力煤1#,755.0,755.0,0.0,0.0,0.0,0.873530126631974,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000258_动力煤2#_价格(元/吨),00000258_动力煤2#,845.0,845.0,0.0,0.0,0.0,0.8696830111844945,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000258_动力煤3#_价格(元/吨),00000258_动力煤3#,930.0,930.0,0.0,0.0,0.0,0.8542496253237578,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000259_动力煤1#_价格(元/吨),00000259_动力煤1#,585.0,585.0,0.0,0.0,0.0,0.9307062734127832,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,00000259_动力煤2#_价格(元/吨),00000259_动力煤2#,690.0,690.0,0.0,0.0,0.0,0.9167952712981485,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--大混1#--广州港--价格(元/吨),动力煤_4800～5500大卡--大混1#--广州港,770.0,770.0,0.0,0.0,0.0,0.8581150131490203,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--动力煤--防城港--价格(元/吨),动力煤_4800～5500大卡--动力煤--防城港,765.0,765.0,0.0,0.0,0.0,0.7708972528101194,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000311--煤炭价格_分煤种价格_动力煤_4800～5500大卡--印尼煤1#--广州港--价格(元/吨),动力煤_4800～5500大卡--印尼煤1#--广州港,710.0,710.0,0.0,0.0,0.0,0.8815458240729259,-0.0
5,2026-06-17,2026-06-25,国内其它煤价,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--大混2#--广州港--价格(元/吨),动力煤_4800大卡以下--大混2#--广州港,690.0,690.0,0.0,0.0,0.0,0.8580991531515492,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤2#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤2#--广州港,675.0,675.0,0.0,0.0,0.0,0.9009643107095281,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000312--煤炭价格_分煤种价格_动力煤_4800大卡以下--印尼煤3#--广州港--价格(元/吨),动力煤_4800大卡以下--印尼煤3#--广州港,580.0,580.0,0.0,0.0,0.0,0.9080351613115756,-0.0
5,2026-06-17,2026-06-25,国际/进口价格指数,输入00000299--煤炭价格_国际煤价_到岸价格_印尼--气煤-天津港--价格(元/吨),到岸价格_印尼--气煤-天津港,1220.0,1220.0,0.0,0.0,0.0,0.04371058751390637,-0.0
